Restiform Bodies,Logged In,Tegan,F,12,Levine,229.14567,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Interactive Halloween Bear,200,1541663553796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
None,Logged In,Tegan,F,13,Levine,,paid,PortlandSouth Portland ME,GET,Settings,1540794356796.0,342,None,200,1541663573796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
The Killers,Logged In,Tegan,F,14,Levine,284.60363,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Spaceman,200,1541663782796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Kaiser Chiefs,Logged In,Tegan,F,15,Levine,217.62567,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Everyday I Love You Less and Less,200,1541664066796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
None,Logged In,Tegan,F,16,Levine,,paid,PortlandSouth Portland ME,GET,Downgrade,1540794356796.0,342,None,200,1541664412796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Delerium,Logged In,Tegan,F,17,Levine,275.01669,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Till The End Of Time,200,1541665227796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Christophe MaÃÂ,Logged In,Tegan,F,18,Levine,237.47873,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,La Rumeur,200,1541665502796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
FIR,Logged In,Tegan,F,19,Levine,283.6371,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Ni Hen Ai Ta,200,1541665739796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Pearl Jam,Logged In,Tegan,F,20,Levine,268.7473,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Better Man,200,1541666022796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Fey,Logged In,Stefany,F,0,White,266.86649,free,Lubbock TX,PUT,NextSong,1540708070796.0,258,Como Un ÃÂngel,200,1541666173796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,83
Delerium feat Sarah McLachlan,Logged In,Tegan,F,21,Levine,494.81098,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Silence,200,1541666290796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Newton Faulkner,Logged In,Stefany,F,1,White,177.3971,free,Lubbock TX,PUT,NextSong,1540708070796.0,258,I Need Something,200,1541666439796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,83
Justice,Logged In,Tegan,F,22,Levine,265.16853,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Waters Of Nazareth album version,200,1541666784796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Muse,Logged In,Tegan,F,23,Levine,209.34485,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Supermassive Black Hole Album Version,200,1541667049796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Bebo  Cigala,Logged In,Tegan,F,24,Levine,175.90812,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Vete De Mi,200,1541667258796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
The Almost,Logged In,Tegan,F,25,Levine,222.24934,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Dirty And Left Out,200,1541667433796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
BeyoncÃÂ,Logged In,Tegan,F,26,Levine,374.59546,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Get Me Bodied,200,1541667655796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Base Ball Bear,Logged In,Tegan,F,27,Levine,255.60771,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,SayonaraNostalgia,200,1541668029796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Badly Drawn Boy,Logged In,Tegan,F,28,Levine,247.97995,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,This Is That New Song,200,1541668284796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Alicia Keys,Logged In,Tegan,F,29,Levine,249.02485,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Try Sleeping With A Broken Heart,200,1541668531796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
The Black Keys,Logged In,Tegan,F,30,Levine,208.01261,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Girl Is On My Mind,200,1541668780796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Juanes,Logged In,Tegan,F,31,Levine,205.73995,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,A Dios Le Pido,200,1541668988796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
John Mayer,Logged In,Tegan,F,32,Levine,149.39383,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Crossroads,200,1541669193796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
The xx,Logged In,Tegan,F,33,Levine,188.55138,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Basic Space,200,1541669342796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
The Killers,Logged In,Tegan,F,34,Levine,220.89098,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,When You Were Young,200,1541669530796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
The Prodigy,Logged In,Tegan,F,35,Levine,260.07465,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,The Big Gundown,200,1541669750796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Machine Head,Logged In,Tegan,F,36,Levine,333.13914,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,A Nation On Fire Album Version,200,1541670010796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Coldplay,Logged In,Tegan,F,37,Levine,291.60444,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Speed Of Sound,200,1541670343796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
None,Logged In,Tegan,F,38,Levine,,paid,PortlandSouth Portland ME,GET,Home,1540794356796.0,342,None,200,1541671130796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Michael Jackson,Logged In,Tegan,F,39,Levine,373.73342,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Little Susie  Pie Jesu,200,1541671259796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Daddy Yankee,Logged In,Tegan,F,40,Levine,235.15383,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,A Lo Clasico,200,1541671632796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Flobots,Logged In,Tegan,F,41,Levine,307.56526,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Never Had It,200,1541671867796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Quantic,Logged In,Tegan,F,42,Levine,275.01669,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,When Youre Through Feat Spanky Wilson,200,1541672174796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
New Order,Logged In,Tegan,F,43,Levine,261.72036,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Love Vigilantes,200,1541672449796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Cold,Logged In,Tegan,F,44,Levine,197.27628,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,No One,200,1541672710796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Counting Crows,Logged In,Tegan,F,45,Levine,272.79628,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Mr Jones,200,1541672907796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
DEATH,Logged In,Tegan,F,46,Levine,376.81587,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Symbolic,200,1541673179796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
None,Logged In,Hayden,F,0,Brock,,paid,DetroitWarrenDearborn MI,GET,Home,1540852600796.0,117,None,200,1541673267796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Vangelis,Logged In,Hayden,F,1,Brock,352.78322,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,La Petite Fille De La Mer,200,1541673271796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Armin van Buuren,Logged In,Tegan,F,47,Levine,452.23138,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Never Say Never,200,1541673555796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Justin Bieber,Logged In,Hayden,F,2,Brock,222.92853,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Stuck In The Moment,200,1541673623796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Sleep,Logged In,Hayden,F,3,Brock,426.84036,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Evil Gypsy  Solomons Theme,200,1541673845796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Lady GaGa  Colby ODonis,Logged In,Tegan,F,48,Levine,238.54975,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Just Dance,200,1541674007796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Kings Of Leon,Logged In,Tegan,F,49,Levine,201.79546,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Revelry,200,1541674245796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Leon Gieco,Logged In,Hayden,F,4,Brock,285.02159,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,La Colina De La Vida,200,1541674271796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
U2,Logged In,Tegan,F,50,Levine,190.98077,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Vertigo,200,1541674446796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
George Jones and Gene Pitney,Logged In,Hayden,F,5,Brock,166.3473,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Wreck On the Highway,200,1541674556796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Kanye West,Logged In,Tegan,F,51,Levine,203.4673,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,Homecoming,200,1541674636796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Barry White,Logged In,Hayden,F,6,Brock,350.56281,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Come On,200,1541674722796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
John Prine,Logged In,Tegan,F,52,Levine,136.09751,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,He Was In Heaven Before He Died LP Version,200,1541674839796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Bright Eyes,Logged In,Tegan,F,53,Levine,375.95383,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,342,I Must Belong Somewhere,200,1541674975796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Justin Bieber,Logged In,Hayden,F,7,Brock,191.55546,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Love Me,200,1541675072796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Darude,Logged In,Hayden,F,8,Brock,226.08934,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Sandstorm,200,1541675263796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Evanescence,Logged In,Hayden,F,9,Brock,262.79138,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,My Immortal,200,1541675489796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Harmonia,Logged In,Hayden,F,10,Brock,655.77751,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Sehr kosmisch,200,1541675751796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
OGC,Logged In,Hayden,F,11,Brock,290.66404,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Gunn Clapp,200,1541676406796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Mc Chris,Logged In,Hayden,F,12,Brock,179.51302,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,hoodie ninja,200,1541676696796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Marilyn Manson,Logged In,Hayden,F,13,Brock,175.77751,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,The Fight Song,200,1541676875796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Red Hot Chili Peppers,Logged In,Hayden,F,14,Brock,334.65424,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Snow Hey Oh Album Version,200,1541677050796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
dEUS,Logged In,Hayden,F,15,Brock,299.83302,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Secret Hell,200,1541677384796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Sean Paul,Logged In,Hayden,F,16,Brock,183.45751,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Watch Them Roll,200,1541677683796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
These United States,Logged In,Hayden,F,17,Brock,207.38567,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Heaven Can Wait,200,1541677866796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Tamia,Logged In,Hayden,F,18,Brock,327.54893,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Careless Whisper,200,1541678073796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
None,Logged In,Emily,F,2,Benson,,paid,AugustaRichmond County GASC,GET,Home,1540907087796.0,257,None,200,1541678143796,Mozilla50 Windows NT 63 WOW64 AppleWebKit53736 KHTML like Gecko Chrome3601985125 Safari53736,58
Lil Scrappy,Logged In,Hayden,F,19,Brock,238.78485,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Like Me Amended Version,200,1541678400796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
AlizÃÂe,Logged In,Stefany,F,0,White,266.1873,free,Lubbock TX,PUT,NextSong,1540708070796.0,375,Moi Lolita,200,1541678588796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,83
Dragonforce,Logged In,Hayden,F,20,Brock,441.02485,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Through The Fire And Flames Album Version,200,1541678638796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Mobb Deep,Logged In,Stefany,F,1,White,185.80853,free,Lubbock TX,PUT,NextSong,1540708070796.0,375,Backstage Pass,200,1541678854796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,83
None,Logged In,Anabelle,F,0,Simpson,,free,PhiladelphiaCamdenWilmington PANJDEMD,GET,Help,1541044398796.0,264,None,200,1541678863796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985125 Safari53736,69
Slipknot,Logged In,Anabelle,F,1,Simpson,254.11873,free,PhiladelphiaCamdenWilmington PANJDEMD,PUT,NextSong,1541044398796.0,264,Everything Ends Album Version,200,1541678864796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985125 Safari53736,69
Bohren  Der Club Of Gore,Logged In,Stefany,F,2,White,491.38893,free,Lubbock TX,PUT,NextSong,1540708070796.0,375,Schwarze Biene Black Maja,200,1541679039796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,83
Marc Almond,Logged In,Hayden,F,21,Brock,228.44036,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,The Sea Still Sings,200,1541679079796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Delirious,Logged In,Anabelle,F,2,Simpson,250.95791,free,PhiladelphiaCamdenWilmington PANJDEMD,PUT,NextSong,1541044398796.0,264,Paint The Town Red,200,1541679118796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985125 Safari53736,69
Red Hot Chili Peppers,Logged In,Wyatt,M,0,Scott,265.50812,free,EurekaArcataFortuna CA,PUT,NextSong,1540872073796.0,335,Under The Bridge Album Version,200,1541679196796,Mozilla50 Windows NT 61 WOW64 Trident70 rv110 like Gecko,9
None,Logged In,Wyatt,M,1,Scott,,free,EurekaArcataFortuna CA,PUT,Logout,1540872073796.0,335,None,307,1541679197796,Mozilla50 Windows NT 61 WOW64 Trident70 rv110 like Gecko,9
Bon Iver,Logged In,Hayden,F,22,Brock,329.24689,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Blindsided,200,1541679307796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
California Swag District,Logged In,Anabelle,F,3,Simpson,239.17669,free,PhiladelphiaCamdenWilmington PANJDEMD,PUT,NextSong,1541044398796.0,264,Teach Me How To Dougie,200,1541679368796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985125 Safari53736,69
None,Logged In,Wyatt,M,6,Scott,,free,EurekaArcataFortuna CA,GET,Home,1540872073796.0,335,None,200,1541679405796,Mozilla50 Windows NT 61 WOW64 Trident70 rv110 like Gecko,9
Klaus Badelt,Logged In,Stefany,F,3,White,136.07138,free,Lubbock TX,PUT,NextSong,1540708070796.0,375,The Black Pearl,200,1541679530796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,83
None,Logged In,Stefany,F,4,White,,free,Lubbock TX,GET,Home,1540708070796.0,375,None,200,1541679564796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,83
Yeah Yeah Yeahs,Logged In,Hayden,F,23,Brock,187.19302,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Gold Lion,200,1541679636796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Basshunter,Logged In,Stefany,F,5,White,190.30159,free,Lubbock TX,PUT,NextSong,1540708070796.0,375,Patrik och Lillen  Vifta med hÃÂnderna basshunter remix,200,1541679666796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,83
Cocteau Twins,Logged In,Hayden,F,24,Brock,271.85587,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,My Truth,200,1541679823796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Usher featuring william,Logged In,Stefany,F,6,White,395.72853,free,Lubbock TX,PUT,NextSong,1540708070796.0,375,OMG,200,1541679856796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,83
Faith No More,Logged In,Hayden,F,25,Brock,249.86077,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Last Cup Of Sorrow,200,1541680094796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
The Champs,Logged In,Stefany,F,7,White,132.0224,free,Lubbock TX,PUT,NextSong,1540708070796.0,375,Tequila,200,1541680251796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,83
Disturbed,Logged In,Hayden,F,26,Brock,200.61995,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Guarded Album Version,200,1541680343796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Don Omar,Logged In,Hayden,F,27,Brock,204.9824,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Dile,200,1541680543796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Alison Krauss  Union Station,Logged In,Hayden,F,28,Brock,190.45832,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,The Lucky One,200,1541680747796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Covenant,Logged In,Hayden,F,29,Brock,300.19873,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,XRDS,200,1541680937796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
The White Stripes,Logged In,Hayden,F,30,Brock,231.81016,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Seven Nation Army Album Version,200,1541681237796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Carter USM,Logged In,Hayden,F,31,Brock,109.08689,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,As You Are Leaving The Building,200,1541681468796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Nacho Cano,Logged In,Hayden,F,32,Brock,195.21261,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,El Dolor Del Agua,200,1541681577796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
The Rumble Strips,Logged In,Hayden,F,33,Brock,163.52608,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,No Soul,200,1541681772796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Jamie T,Logged In,Hayden,F,34,Brock,259.65669,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Sheila Explicit,200,1541681935796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Jimmy Eat World,Logged In,Hayden,F,35,Brock,242.93832,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Clarity,200,1541682194796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Jose Gonzalez,Logged In,Hayden,F,36,Brock,237.53098,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Cycling Trivialities,200,1541682436796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Train,Logged In,Hayden,F,37,Brock,216.76363,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Hey_ Soul Sister,200,1541682673796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
California Swag District,Logged In,Hayden,F,38,Brock,239.17669,paid,DetroitWarrenDearborn MI,PUT,NextSong,1540852600796.0,117,Teach Me How To Dougie,200,1541682889796,Mozilla50 Macintosh Intel Mac OS X 109 rv300 Gecko20100101 Firefox300,72
Cake,Logged In,Ryan,M,0,Smith,319.18975,free,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1541016707796.0,356,Jolene,200,1541684068796,Mozilla50 X11 Linux x86_64 AppleWebKit53736 KHTML like Gecko Ubuntu Chromium3601985125 Chrome3601985125 Safari53736,26
Fabolous,Logged In,Ryan,M,1,Smith,306.442,free,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1541016707796.0,356,Cant Deny It featuring Nate Dogg Explicit Version,200,1541684387796,Mozilla50 X11 Linux x86_64 AppleWebKit53736 KHTML like Gecko Ubuntu Chromium3601985125 Chrome3601985125 Safari53736,26
